"title","url","stars","name","reviewUrl","text"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Bob van Velzen","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SclluaDJkREp5TkMxWFQzRTRORmw0UlhOa1NuYxAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOmRrYnh2dDJyNC1XT3E4NFl4RXNkSnc%7C0ckiTQb7cF-%7C?hl=id","Great beach for snorkeling and watching the sunset.
There is a local beach club with drinks, food and at least this time, a DJ.
Easy to reach by scooter, with enough parking.
The entry fee is 10.000rp but it is for more than 1 visit (limit unknown). Bean bags and parasol included.
The water is crystal clear and it stays very shallow for a long time."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Nikolaus S","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paWFoxUTJRbkY0VlhGc1dWcENMWE5FT0hWdVlXYxAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOjZXZ1Q2QnF4VXFsWVpCLXNEOHVuYWc%7C0chgTA04fFL%7C?hl=id","Clearly the best overall beach on the island.
The beach and waters are very clean, for the entrance fee of 10.000 rupieh you get a lot of different seats and hammocks. It is very quite during the day, most people stay one besch further west. In the evening they play loud music which is something you should be aware of. Compared to the beaches on the eastern coast of Karimunjawa the water is deeper here, so it is very enjoyable to swim."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","bijel","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OUGNrOW9NbXc1Um5kdU5WaExXalpFZUZwSGJHYxAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOmNPck9oMmw5RnduNVhLWjZEeFpHbGc%7C0cXBzu0xaN7%7C?hl=id","best place to chill in evening"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Stan De Closmadeuc","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KUlpGVkpMUzF1V1MxS1dWQjJSV05ZWlZNd1gzYxAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOmJRZFVJLS1uWS1KWVB2RWNYZVMwX3c%7C0cVfsF2Y6UM%7C?hl=id","Une des nombreuses belles plages. Facile d'accès."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Qilunk SparKyu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOZmRqbERlbTFMTTFZM1RqaDRValY0ZWtaNlluYxAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOlNfdjlDem1LM1Y3Tjh4UjV4ekZ6Ync%7C0cTk6Xj1cdS%7C?hl=id","gak banyak orang indo yg kesini tapi banyakan orang asing/bule. menurutku bagus dan nyaman soalnya aku suka tempat yg gak terlalu ramai hehe☺️"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Keluarga Ayat","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SNlEwbzFYMWhGVFdSVFJYTnpjWGxQWmpCTmExRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CAIQACodChtycF9oOmR6Q0o1X1hFTWRTRXNzcXlPZjBNa1E%7C0cRDgR6MpDo%7C?hl=id","The best beach at Karimunjawa island"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Luca Santuari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VOemUxTHFfMjUzM0R3EAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKENze1Lq_2533Dw%7CCgwIi7zSwQYQ8K2vogI%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Hamindrio Nur Pangarso","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQbUMyTHpNcTdlRTNRRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEPmC2LzMq7eE3QE%7CCgsI5veMwQYQuNK9cA%7C?hl=id","Tenang bersih ramah makanan enak, cocok
Semoga kedepan bisa bayar Pake Aris, karena uang tunai terbatas di karimunjawa, enjoy"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Priyanka Asmiran","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZa3FYZF9BRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgMCYkqXd_AE%7CCgwI573VwAYQqNnIzAM%7C?hl=id","Best best best! But they did not have restroom yet, hopefully soon"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Yunika Erma Puspita","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRN3E2VTVBRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICQ7q6U5AE%7CCgwIp5_jvQYQ-LyJ3gE%7C?hl=id","Bagus sekali sunset nya"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Bowie Jati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuZzdfcTF3RRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICng7_q1wE%7CCgwI9d3jtwYQ6IWkigI%7C?hl=id","Suasana pantai yang tenang, dengan hamparan pasir putih yang menawan. Bisa juga untuk menikmati sunset."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Eduard Otero","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3aElUTkJREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIC7hITNBQ%7CCgwIlZLotQYQuOzFnAM%7C?hl=id","Neta i poca gent, perfecte per relaxar-se i veure la posta de sol"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","4","Ojek Panggilan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM3c00tSG9BRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIC7sM-HoAE%7CCgwI6O_jtQYQyLTIogE%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Matteo Bonazza","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3b0l1akhREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIC7oIujHQ%7CCgwIpbzitQYQwIqw1AE%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Federica Andreoli","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURiMXVMeFRREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDb1uLxTQ%7CCgwIkc_BtQYQiLmxuwI%7C?hl=id","I liked a lot this beach because it is less crowded and silent (compared to Sunset beach), the water is clear and a bit deeper compared to the other beaches in the island which is great to swim. Furthermore in the biggest warung (in the middle) there is a lovely and sweet lady that cooks amazing,sells coconut and she is always ready to help! The beach is super clean and well kept!
The Italian family :)"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Andy Prakoso","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURiM1A2aWJ3EAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDb3P6ibw%7CCgwI6q62tQYQgP2cwQM%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","amandine f","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURieEtET0xBEAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDbxKDOLA%7CCgsI75yxtQYQyMPXSA%7C?hl=id","5k l'entrée - la plage est très bien entretenue, propre. Grande avec peu de monde. Quelques stands pour manger, boire une coco, des tables, transats, balançoires. Possibilité de faire du snorkeling. Parfaite pour le coucher de soleil"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","4","Jona Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiLVAtWFFnEAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICb-P-XQg%7CCgsIlPX9tAYQ2L6jKw%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Joffrey LM","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURyMmNEMmlnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDr2cD2igE%7CCgsI29TktAYQwKmvRg%7C?hl=id","Magnifique.
Étonné de voir si peu de monde. Beaucoup viennent pour le sunset mais sur le créneau 10h 16h on était une dizaine maximum sur la plage la plus à l'est .
Sur la plage principale le concours du selfie et des drones fatiguent vite : donc nous n'avons pas regretté de nous éloigner!"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","shofyan anshori","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURycXVqRU5nEAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDrqujENg%7CCgsIudratAYQ8Pr4FQ%7C?hl=id","One of the hidden gems in karimunjawa. It's so quiet here, white sands, turquoise clear sea water. It also has warong that sells snacks and drink at a bit pricey price"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Deni Saputro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMdm95WXRnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICLvoyYtgE%7CCgwI_u3LswYQoOC9mQE%7C?hl=id","Pantai Batu Topeng Karimunjawa sangat bagus untuk tujuan destinasi di Pulau Karimunjawa. Pantai nya bersih. HTM hanya 5rb/orang."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Muhammad Hafizh Nur Dzaki","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURUX1kySzFnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDT_Y2K1gE%7CCgsI0uHPsgYQwMqmbw%7C?hl=id","Bersih, harganya masuknya sangat terjangkau cuman 5k tapi teduh, view-nya juga bagus. Tambah lagi cukup sepi dan jarang di datangi turis karena letaknya yang cukup tersembunyi"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","riki afifuddin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUM0l5N2pRRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICT3Iy7jQE%7CCgwI5qSBsgYQgJGk-gE%7C?hl=id","Great sunset view"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Sylvie “Sly M L” Montois-Lapostolle","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqaDZLWG1RRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDjh6KXmQE%7CCgsIqYfssQYQuOvSBQ%7C?hl=id","Très joli et encore très sauvage, la petite taxe d’entrée de 30 centimes d’€ est la bien venue si elle permet de maintenir la plage toute propre"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Anaïs Kien","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqM3ItUnFnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICj3r-RqgE%7CCgwIgOGXsQYQyP2i7AE%7C?hl=id","Plage propre, eau claire et des transats en bamboo pour 5K l’entrée"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","1","jb phelipot","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqakpmYmlnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICjjJfbigE%7CCgsIgqWEsQYQgPWjEQ%7C?hl=id","Plage payante de 5k/personne alors que l’on paye déjà 150k d’entrée au port en tant que touriste pour le parc national. Je trouve cela dommage de devoir payer en plus."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Sofia Beltrami","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNseS1Hd3lnRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICly-GwygE%7CCgwI79CQqwYQ0NnUugE%7C?hl=id","Bellissima"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","zulfiqar alif","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1cnF5d1FREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgID5rqywQQ%7CCgsIkNHfqQYQwN7OGg%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","herro official","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1Mm9hbGFREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgID52oalaQ%7CCgwIy8zYqQYQyO-CkQM%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","3","Stefano Zonetti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNab3NueXd3RRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICZosnywwE%7CCgsI5pjlpwYQsOW9Mg%7C?hl=id","Spiaggia carina ma l entrata di 25k rp è una storia esagerata dopo aver pagato l entrata al parco. La spiaggia vicina solo 5k rp a ps più carina e piena di servizi ristorantini e lettini con ombrelloni."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Giorgio Pilosio","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwcWJpV1RBEAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDpqbiWTA%7CCgsIu8ydpwYQ4N-8TQ%7C?hl=id","An amazing, peaceful place and the owner of the little warung will remain always in my heart"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Nanang Handoko","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyeWFuM0RREAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgID2yan3DQ%7CCgwI5qmcpwYQuKDzqQE%7C?hl=id","Pantai nya sepi banget, bisa d akses dengan motor, datang jam 10 pagi msih sepi banget , bagus ubtuk viewnya bisa jalan kaki juga ke pantai tanjung gelam"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","3","nia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwbDgyQTF3RRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICpl82A1wE%7CCgwI5I3cpgYQsIyIkAI%7C?hl=id","kalo pagi-siang masii sepi gd retribusi, kl sore retribusinya 25k per org"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Nidia Nastiti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKMjVMd3JBRRAB!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDJ25LwrAE%7CCgsI2bz0pQYQ0MySDw%7C?hl=id","Datang ke sini sendiri (tanpa travel), jalanannya cukup curam & berbatu, ada tulisan tiket masuk 25rb/orang tapi ketika datang ga ada petugas yg minta bayar. Pantainya bagus meskipun ga sepenuhnya bersih tapi masih cukup terawat & cenderung sepi. Di ujung pantai ini ada jalan setapak yg menghubungkan ke Sunset Beach & Pantai Ujung Gelam."
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","May Pitri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKeWVpVll3EAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgIDJyeiVYw%7CCgsI5K_fpQYQ0MmnMg%7C?hl=id",
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","4","Alessio Pieri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKbDh5RVFnEAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICJl8yEQg%7CCgsIluKbpQYQ2M-4MA%7C?hl=id","Collegata direttamente a piedi alla più nota Sunset Beach (solo che qui non si paga il parcheggio). Questa spiaggia è una piccola chicca di sabbia bianca, silenziosa e alberata. Offerta bar/ristoranti scarna (spesso risultano chiusi o hanno già terminato tutto). Permane anche qui la grande piaga del sud-est asiatico: rifiuti un po’ ovunque. Sì, anche in acqua. Non meravigliatevi se troverete spazzatura ovunque (anche in acqua). Purtroppo vi è pochissima sensibilità verso il problema in questa area del mondo. Resta comunque una spiaggia bellissima e molto godibile"
"Pantai Batu Topeng","https://www.google.com/maps/search/?api=1&query=Pantai%20Batu%20Topeng&query_place_id=ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ","5","Ingat Konidin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKck8zWUh3EAE!2m1!1s0x0:0x49917b44347d1ab!3m1!1s2@1:CIHM0ogKEICAgICJrO3YHw%7CCgsI84LRpAYQoMm8EQ%7C?hl=id","Lokasi sunset terbaik di Karimunjawa. Dengan panorama yang mengagumkan, lokasi yang teduh, fasilitas yang yang lengkap, terdapat musholla dan tempat bilas, free bean bag, akses yang mudah dan parkir yang cukup.

Perfect!!!"
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","4","Jona Tan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiaExDa1dBEAE!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgICbhLCkWA%7CCgwI4ff9tAYQiKGinAE%7C?hl=id",
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","4","Paul Milton","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURybDZQbllBEAE!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgIDrl6PnYA%7CCgsIisDxtAYQgL_KCg%7C?hl=id","Quiet and clean. The people are friendly. Walk up the hill to get amazing water photos. Not the best swimming beach but great for eating and resting in the shade."
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","5","Dela Ayu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURyaV83UWR3EAE!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgIDri_7Qdw%7CCgwI86rttAYQ0MapggI%7C?hl=id",
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","5","Kahono Hoo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyOGZDbDZBRRAB!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgICr8fCl6AE%7CCgsI56mvtAYQ0O78Vw%7C?hl=id","Panorama view yg bagus dibagian timur Karimunjawa"
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","5","Salwa Tawazun Putri Haryanto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6bFlUUzZBRRAB!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgIDzlYTS6AE%7CCgwIyOGfswYQuKfHpgI%7C?hl=id","Keren"
"Pantai Annora ꦥꦤ꧀ꦠꦻꦄꦤꦺꦴꦫ","https://www.google.com/maps/search/?api=1&query=Pantai%20Annora%20%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%84%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%AB&query_place_id=ChIJO78K2dTPcy4RlCPy07vR5iI","2","Angelo Martinini","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUNUw3NEx3EAE!2m1!1s0x0:0x22e6d1bbd3f22394!3m1!1s2@1:CIHM0ogKEICAgICT5L74Lw%7CCgsIqvf8sQYQ0Oa6YA%7C?hl=id","grandissima delusione, spiaggia pratic. inesistente, mare orrendo."
